MSSubClass,LotFrontage,LotArea,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtQual,BsmtFinType1,TotalBsmtSF,HeatingQC,GrLivArea,BsmtFullBath,FullBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,MoSold,YrSold,SalePrice,outdoorAreaSF
60,90.4186046511628,17542,Veenker,2Story,7,7,1974,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,LwQ,1192,TA,2167,1,2,3,Gd,9,2,Gd,Attchd,RFn,2,518,7,2007,294000,267
60,60.0,6931,Edwards,2Story,7,5,2003,VinylSd,VinylSd,Stone,92.0,PConc,Gd,Unf,746,Ex,1656,0,2,3,Gd,7,1,Gd,BuiltIn,Fin,2,397,7,2008,165400,306
50,52.0,6240,BrkSide,1.5Fin,6,6,1931,Wd Sdng,Wd Sdng,None,0.0,BrkTil,TA,LwQ,884,TA,1367,0,1,3,TA,6,1,Gd,Detchd,Unf,1,560,11,2007,127500,120
20,91.0,14303,NoRidge,1Story,8,5,1994,HdBoard,HdBoard,BrkFace,554.0,PConc,Gd,GLQ,1986,Ex,1987,1,2,2,Gd,7,1,TA,Attchd,Fin,2,691,8,2008,301500,298
30,56.0,4060,Edwards,1Story,5,8,1922,Wd Sdng,Wd Sdng,None,0.0,PConc,Fa,Unf,864,Ex,864,0,1,2,TA,4,0,none,none,none,0,0,7,2009,99900,96
80,59.0,9587,Gilbert,SLvl,7,5,2005,VinylSd,VinylSd,Stone,182.0,PConc,Gd,GLQ,856,Ex,1166,1,2,2,Gd,5,0,none,Attchd,Fin,2,400,7,2008,190000,212
20,65.0,9750,NAmes,1Story,6,8,1969,HdBoard,HdBoard,None,0.0,CBlock,Gd,ALQ,1054,Gd,1054,1,1,3,TA,6,0,none,Attchd,Unf,2,460,7,2008,151000,260
60,90.4186046511628,24682,Gilbert,2Story,6,5,1999,VinylSd,VinylSd,None,0.0,PConc,Gd,Unf,841,Ex,1675,0,2,3,TA,7,1,TA,BuiltIn,Fin,2,502,6,2009,181000,103
20,80.0,9600,NAmes,1Story,5,6,1956,MetalSd,MetalSd,None,0.0,CBlock,TA,Rec,1050,Gd,1050,0,1,2,TA,5,0,none,Attchd,Unf,1,338,6,2009,128900,0
50,90.4186046511628,11250,ClearCr,1.5Fin,4,5,1957,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,Unf,1104,Ex,1788,1,1,5,TA,8,2,TA,Attchd,Unf,1,304,11,2009,161500,120
70,60.0,13515,BrkSide,2Story,6,6,1919,Wd Sdng,Wd Sdng,None,0.0,PConc,TA,Unf,764,Ex,1824,0,1,3,TA,8,1,Gd,Detchd,Unf,2,520,7,2007,180500,126
120,34.0,4060,NAmes,1Story,6,5,1998,MetalSd,MetalSd,None,0.0,PConc,Gd,GLQ,1405,Ex,1337,1,2,2,Gd,5,0,none,Attchd,Fin,2,511,8,2008,181000,212
160,35.0,3735,Somerst,2Story,7,5,1999,MetalSd,MetalSd,BrkFace,218.0,PConc,Gd,GLQ,691,Ex,1452,1,2,3,Gd,6,0,none,Detchd,Unf,2,506,3,2006,183900,34
190,60.0,10120,OldTown,2.5Unf,7,4,1910,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,Unf,925,TA,1889,0,1,4,TA,9,1,Gd,Detchd,Unf,1,308,1,2007,122000,264
20,89.0,13214,Timber,1Story,9,5,2008,Stucco,CmentBd,None,0.0,PConc,Ex,Unf,2002,Ex,2018,0,2,3,Ex,10,1,Gd,Attchd,Fin,3,746,5,2010,378500,220
50,90.4186046511628,14100,Crawfor,1.5Fin,8,9,1935,Stucco,Stucco,BrkFace,632.0,CBlock,TA,Rec,728,Ex,3447,0,3,4,Gd,11,2,Gd,BuiltIn,Unf,3,1014,5,2008,381000,326
50,78.0,11344,NAmes,1.5Fin,5,5,1958,MetalSd,MetalSd,BrkFace,180.0,CBlock,TA,BLQ,874,TA,1524,0,1,3,TA,7,0,none,Attchd,Unf,1,315,7,2007,144000,0
40,90.4186046511628,23595,ClearCr,1Story,7,6,1979,Plywood,Plywood,None,0.0,PConc,Gd,GLQ,1332,TA,1524,2,0,0,Gd,4,1,TA,Attchd,Fin,2,586,4,2010,260000,268
20,90.4186046511628,9156,NWAmes,1Story,6,7,1968,BrkFace,BrkFace,None,0.0,CBlock,TA,Unf,1489,Gd,1489,0,2,3,Gd,7,1,Gd,Attchd,RFn,2,462,8,2009,185750,0
20,90.4186046511628,13526,Sawyer,1Story,5,6,1965,HdBoard,Plywood,BrkFace,114.0,CBlock,TA,BLQ,935,TA,935,1,1,3,TA,5,0,none,Attchd,Unf,1,288,11,2006,137000,180
80,124.0,11512,Edwards,SLvl,6,7,1959,Plywood,Plywood,BrkFace,84.0,CBlock,TA,ALQ,1019,Gd,1357,1,1,2,Ex,5,1,Gd,Basment,RFn,1,312,5,2008,177000,163
50,53.0,5362,Crawfor,1.5Fin,5,6,1910,Wd Sdng,Wd Shng,None,0.0,PConc,TA,Unf,661,Ex,1250,0,2,3,TA,8,1,Gd,Detchd,Unf,2,552,11,2007,139000,323
90,95.0,11345,NAmes,2Story,5,5,1948,AsbShng,AsbShng,Stone,567.0,CBlock,TA,Rec,928,Gd,1920,0,2,4,TA,10,0,none,Detchd,Unf,2,400,7,2007,137000,0
60,90.4186046511628,12936,NWAmes,2Story,6,6,1972,HdBoard,Plywood,None,0.0,CBlock,TA,BLQ,723,TA,1395,0,1,3,TA,6,1,TA,Attchd,Unf,2,497,12,2009,162000,410
80,90.4186046511628,17871,NWAmes,SLvl,6,5,1967,HdBoard,HdBoard,BrkFace,359.0,CBlock,Gd,ALQ,1680,Fa,1724,1,1,3,TA,7,1,Gd,Attchd,RFn,2,480,6,2009,197900,0
50,60.0,7500,IDOTRR,1.5Fin,4,4,1920,MetalSd,MetalSd,None,0.0,CBlock,TA,Unf,698,TA,1128,0,1,2,TA,6,0,none,Detchd,RFn,2,528,4,2010,68400,194
20,67.0,9808,CollgCr,1Story,7,5,2002,VinylSd,VinylSd,BrkFace,110.0,PConc,Gd,GLQ,1573,Ex,1573,1,2,3,Gd,6,0,none,Attchd,RFn,2,544,3,2009,227000,72
20,50.0,8049,Timber,1Story,7,5,1990,HdBoard,HdBoard,BrkFace,54.0,CBlock,Gd,ALQ,1309,TA,1339,1,2,2,TA,6,1,TA,Attchd,Fin,2,484,7,2006,180000,148
20,61.0,8800,CollgCr,1Story,5,7,1977,HdBoard,HdBoard,None,0.0,CBlock,Gd,LwQ,1040,TA,1040,0,2,3,Gd,5,0,none,Detchd,Unf,2,484,9,2009,150500,288
90,94.0,9400,Mitchel,2Story,6,5,1971,MetalSd,Wd Shng,None,0.0,CBlock,TA,Unf,912,TA,1824,0,2,4,TA,8,0,none,none,none,0,0,4,2010,139000,128
50,50.0,9638,SWISU,1.5Fin,6,7,1919,Wd Sdng,Wd Shng,None,0.0,PConc,TA,Unf,804,Ex,2447,0,2,4,Gd,10,1,Gd,Detchd,Unf,1,336,3,2010,169000,430
50,50.0,6000,BrkSide,1.5Fin,6,6,1939,MetalSd,MetalSd,None,0.0,CBlock,TA,Unf,780,Ex,1412,0,1,4,TA,6,1,Gd,Detchd,Unf,1,280,5,2009,132500,45
20,90.4186046511628,9790,NWAmes,1Story,6,5,1963,HdBoard,HdBoard,BrkFace,451.0,CBlock,TA,ALQ,1328,TA,1328,1,1,3,TA,6,2,Gd,Attchd,Unf,2,528,6,2010,143000,26
20,90.18604651162792,36500,ClearCr,1Story,5,5,1964,Wd Sdng,Wd Sdng,BrkCmn,621.0,CBlock,TA,Rec,1624,Fa,1582,0,2,4,TA,7,0,none,Attchd,Unf,2,390,6,2006,190000,366
120,40.0,5664,StoneBr,1Story,8,5,2000,CemntBd,CmentBd,None,0.0,PConc,Gd,GLQ,1501,Ex,1659,1,2,2,Ex,5,1,Ex,Attchd,Fin,2,499,10,2009,278000,271
60,86.0,11065,NridgHt,2Story,8,5,2006,VinylSd,VinylSd,Stone,788.0,PConc,Gd,Unf,1085,Ex,1970,0,2,3,Ex,8,1,Gd,BuiltIn,Fin,3,753,10,2006,281000,251
80,90.4186046511628,14112,NAmes,SLvl,5,7,1964,Wd Sdng,HdBoard,BrkFace,86.0,PConc,TA,GLQ,1152,TA,1152,1,1,3,TA,6,1,Gd,Attchd,RFn,2,484,4,2010,180500,227
160,21.0,1680,BrDale,2Story,5,7,1972,CemntBd,CmentBd,BrkFace,268.0,CBlock,TA,ALQ,630,TA,1302,0,2,3,TA,6,0,none,Detchd,Unf,1,264,2,2009,119500,185
70,60.0,6600,OldTown,2Story,5,4,1892,Wd Sdng,Wd Sdng,None,0.0,Stone,TA,Unf,994,TA,2372,0,2,4,TA,11,0,none,Attchd,RFn,1,432,12,2009,107500,287
60,78.0,10140,NWAmes,2Story,7,5,1976,HdBoard,HdBoard,None,0.0,PConc,Gd,GLQ,832,TA,1664,0,2,4,TA,8,1,TA,Attchd,RFn,2,528,3,2006,162900,287
20,60.0,8172,Edwards,1Story,5,7,1955,WdShing,Plywood,None,0.0,CBlock,TA,Rec,864,TA,864,1,1,2,TA,5,0,none,Detchd,Unf,2,572,4,2006,115000,0
20,70.0,8400,NAmes,1Story,5,5,1968,HdBoard,HdBoard,BrkFace,168.0,CBlock,TA,BLQ,1052,Gd,1052,1,1,3,TA,5,0,none,Attchd,RFn,1,288,11,2006,138500,356
20,80.0,8700,NAmes,1Story,5,6,1963,MetalSd,MetalSd,BrkFace,148.0,CBlock,TA,ALQ,1120,Gd,1128,1,2,3,TA,6,0,none,Attchd,RFn,2,525,12,2008,155000,335
180,35.0,3675,Edwards,SFoyer,6,5,2005,VinylSd,VinylSd,BrkFace,82.0,PConc,Gd,GLQ,547,Gd,1072,1,2,2,TA,5,0,none,Basment,Fin,2,525,6,2006,140000,44
60,313.0,63887,Edwards,2Story,10,5,2008,Stucco,Stucco,Stone,796.0,PConc,Ex,GLQ,6110,Ex,5642,2,2,3,Ex,12,3,Gd,Attchd,Fin,2,1418,1,2008,160000,506
20,75.0,7500,NAmes,1Story,5,7,1959,BrkFace,BrkFace,None,0.0,CBlock,TA,LwQ,1246,Ex,1246,1,1,3,Gd,6,0,none,Attchd,RFn,1,305,5,2010,154000,218
60,90.4186046511628,10762,Gilbert,2Story,7,5,1999,VinylSd,VinylSd,None,344.0,PConc,Gd,GLQ,978,Ex,1983,0,2,3,Gd,9,1,TA,Attchd,Fin,2,490,5,2009,225000,0
70,90.4186046511628,7500,Crawfor,2Story,6,7,1942,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,BLQ,771,Fa,1494,0,1,3,Gd,7,2,Gd,Attchd,Unf,1,213,11,2009,177500,224
60,92.0,10120,NoRidge,2Story,8,5,1994,VinylSd,VinylSd,BrkFace,391.0,PConc,Gd,GLQ,1165,Ex,2526,1,2,4,Gd,8,1,TA,Attchd,RFn,3,844,12,2006,290000,387
20,73.0,8688,Somerst,1Story,7,5,2005,VinylSd,VinylSd,BrkFace,228.0,PConc,Gd,Unf,1616,Ex,1616,0,2,3,Gd,7,0,none,Attchd,RFn,3,834,4,2006,232000,267
160,32.0,3363,Edwards,2Story,7,5,2004,VinylSd,VinylSd,Stone,117.0,PConc,Gd,Unf,976,Ex,1708,0,2,3,Gd,7,0,none,Detchd,Unf,2,380,4,2006,130000,40
20,108.0,13173,NridgHt,1Story,9,5,2006,VinylSd,VinylSd,Stone,300.0,PConc,Ex,GLQ,1652,Ex,1652,1,2,2,Ex,6,2,Ex,Attchd,Fin,2,840,11,2009,325000,506
120,48.0,6955,NridgHt,1Story,7,5,2005,VinylSd,VinylSd,Stone,94.0,PConc,Gd,Unf,1368,Ex,1368,0,2,2,Gd,6,1,Gd,Attchd,RFn,2,474,9,2006,202500,167
20,60.0,8072,CollgCr,1Story,5,5,1994,VinylSd,VinylSd,None,0.0,PConc,Gd,ALQ,990,Ex,990,1,1,3,TA,5,0,none,Detchd,Unf,2,480,5,2009,138000,64
20,100.0,12000,OldTown,1Story,5,7,1948,MetalSd,MetalSd,None,0.0,CBlock,TA,GLQ,924,Ex,1122,1,1,2,Gd,6,0,none,Attchd,Unf,2,528,5,2008,147000,36
20,90.4186046511628,7153,SawyerW,1Story,6,5,1991,HdBoard,HdBoard,BrkFace,88.0,CBlock,Gd,GLQ,1278,Gd,1294,1,2,3,Gd,6,0,none,Attchd,RFn,2,496,6,2008,179200,163
20,100.0,17500,Crawfor,1Story,7,8,1959,BrkFace,HdBoard,None,0.0,PConc,Gd,GLQ,1902,TA,1902,1,2,3,Ex,7,2,TA,Attchd,Fin,2,567,5,2010,335000,369
20,68.0,8814,CollgCr,1Story,7,5,2005,VinylSd,VinylSd,BrkFace,80.0,PConc,Gd,GLQ,1274,Ex,1274,1,2,3,Gd,6,0,none,Attchd,RFn,2,508,1,2007,203000,362
60,90.4186046511628,9572,NoRidge,2Story,8,5,1990,Wd Sdng,Wd Sdng,BrkFace,336.0,PConc,Ex,GLQ,1453,Ex,2810,0,2,4,Gd,9,1,Ex,Attchd,RFn,2,750,6,2007,302000,500
60,108.0,14774,NoRidge,2Story,9,5,1999,VinylSd,VinylSd,BrkFace,165.0,PConc,Gd,Unf,1393,Ex,2599,0,2,4,Gd,10,1,TA,BuiltIn,Fin,3,779,5,2010,333168,698
20,60.0,8190,Edwards,1Story,4,6,1954,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,Rec,948,Ex,948,1,1,3,TA,5,1,TA,Detchd,Unf,1,280,10,2007,119000,36
60,85.0,11075,NAmes,2Story,6,5,1969,HdBoard,HdBoard,None,0.0,CBlock,Fa,ALQ,952,TA,2112,0,2,4,TA,9,2,Gd,Attchd,Unf,2,576,6,2008,206900,280
20,61.0,10226,CollgCr,1Story,8,5,2008,VinylSd,VinylSd,Stone,270.0,PConc,Ex,Unf,1622,Ex,1630,1,2,3,Ex,8,1,Gd,Attchd,RFn,3,860,1,2009,295493,214
120,47.0,4230,Somerst,1Story,7,5,2006,VinylSd,VinylSd,None,0.0,PConc,Ex,Unf,1352,Ex,1352,0,2,2,Gd,5,1,Gd,Attchd,RFn,2,466,4,2007,208900,241
20,90.4186046511628,14781,CollgCr,1Story,8,5,2001,VinylSd,VinylSd,BrkFace,178.0,PConc,Gd,Unf,1753,Ex,1787,0,2,3,Gd,7,1,TA,Attchd,RFn,3,748,8,2006,275000,348
20,75.0,10215,Edwards,1Story,4,5,1954,Wd Sdng,Wd Sdng,BrkFace,132.0,PConc,TA,ALQ,864,Ex,948,0,1,3,TA,5,0,none,Attchd,Unf,1,248,2,2007,111000,0
20,70.0,8400,NAmes,1Story,6,3,1957,BrkFace,BrkFace,None,0.0,CBlock,TA,ALQ,1478,Gd,1478,1,1,3,TA,6,2,Gd,Attchd,RFn,2,442,6,2009,156500,330
60,107.0,10186,NoRidge,2Story,7,5,1992,HdBoard,HdBoard,None,0.0,PConc,Gd,GLQ,750,Ex,1923,1,2,3,Gd,8,1,TA,Attchd,RFn,2,564,6,2010,190000,279
30,50.0,5330,BrkSide,1Story,4,7,1940,VinylSd,VinylSd,None,0.0,CBlock,TA,LwQ,420,Gd,708,0,1,2,Fa,5,0,none,none,none,0,0,12,2009,82500,164
20,75.0,9986,Somerst,1Story,8,5,2006,VinylSd,VinylSd,BrkFace,428.0,PConc,Ex,Unf,1795,Ex,1795,0,2,2,Gd,7,1,Gd,Attchd,RFn,3,895,2,2007,147000,49
30,40.0,3636,IDOTRR,1Story,4,4,1922,AsbShng,AsbShng,None,0.0,BrkTil,TA,Unf,796,Fa,796,0,1,2,TA,5,0,none,none,none,0,0,1,2008,55000,100
30,70.0,4270,Edwards,1Story,3,6,1931,MetalSd,MetalSd,None,0.0,BrkTil,TA,Rec,544,Ex,774,0,1,3,Gd,6,0,none,none,none,0,0,5,2007,79000,286
20,60.0,6600,Mitchel,1Story,5,9,1982,VinylSd,VinylSd,None,0.0,CBlock,TA,ALQ,816,Ex,816,0,1,3,Gd,5,1,Ex,Attchd,Unf,1,264,10,2008,130500,0
50,60.0,10440,OldTown,1.5Fin,6,7,1920,BrkFace,Wd Sdng,None,0.0,BrkTil,Gd,LwQ,1510,Ex,2792,0,2,5,TA,8,2,TA,Detchd,Unf,2,520,6,2008,256000,1027
60,63.0,9084,Gilbert,2Story,7,5,1998,VinylSd,VinylSd,None,0.0,PConc,Gd,Unf,935,Gd,1632,0,2,3,TA,8,1,TA,Attchd,Fin,2,462,6,2006,176500,28
20,85.0,10000,Somerst,1Story,8,5,2006,VinylSd,VinylSd,Stone,410.0,PConc,Gd,Unf,1588,Ex,1588,0,2,3,Gd,7,1,Gd,Attchd,RFn,3,825,12,2007,227000,189
80,55.0,10780,CollgCr,SLvl,5,5,1976,MetalSd,MetalSd,None,0.0,CBlock,TA,ALQ,911,Gd,954,0,1,3,TA,6,0,none,Detchd,Unf,2,576,7,2006,132500,0
20,67.0,8877,Edwards,1Story,4,6,1938,MetalSd,MetalSd,None,0.0,CBlock,TA,ALQ,816,Ex,816,1,1,2,TA,3,1,Gd,Detchd,Unf,1,288,5,2009,100000,0
50,60.0,7200,IDOTRR,1.5Fin,5,6,1938,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,Unf,803,Ex,1360,0,1,2,Gd,6,0,none,Detchd,Unf,1,297,7,2006,125500,255
160,24.0,2368,BrDale,2Story,5,6,1970,HdBoard,HdBoard,None,312.0,CBlock,TA,LwQ,765,TA,1365,0,1,3,TA,7,0,none,Attchd,Unf,2,440,5,2009,125000,36
20,80.0,9650,NWAmes,1Story,6,5,1977,Plywood,Plywood,BrkFace,360.0,CBlock,Gd,ALQ,1350,TA,1334,0,2,2,TA,6,1,TA,Attchd,RFn,2,630,4,2009,167900,16
90,87.0,9246,NWAmes,1Story,5,5,1973,Plywood,Plywood,BrkFace,564.0,CBlock,TA,Unf,1656,TA,1656,0,2,4,TA,8,0,none,Detchd,Unf,2,506,11,2008,135000,211
30,153.0,4118,OldTown,1Story,4,4,1941,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,Unf,693,Fa,693,0,1,2,Fa,4,0,none,none,none,0,0,3,2006,52500,20
60,95.0,13450,CollgCr,2Story,7,5,2002,VinylSd,VinylSd,None,0.0,PConc,Gd,GLQ,916,Ex,1861,1,2,3,Gd,8,0,none,BuiltIn,RFn,2,492,6,2006,200000,237
20,120.0,9560,CollgCr,1Story,5,7,1972,MetalSd,MetalSd,None,0.0,CBlock,TA,Rec,864,Ex,864,0,1,3,TA,5,0,none,Attchd,RFn,1,288,6,2006,128500,0
20,70.0,8294,NAmes,1Story,4,5,1971,MetalSd,MetalSd,None,0.0,CBlock,TA,Unf,858,TA,872,0,1,3,TA,5,0,none,Detchd,Unf,4,480,6,2007,123000,0
20,66.0,13695,SawyerW,1Story,6,5,2003,VinylSd,VinylSd,None,0.0,PConc,Gd,GLQ,1114,Ex,1114,1,1,3,Gd,6,0,none,Detchd,Unf,2,576,7,2008,155000,78
60,90.4186046511628,9375,CollgCr,2Story,8,5,2002,VinylSd,VinylSd,BrkFace,149.0,PConc,Gd,Unf,1284,Ex,2169,0,2,3,Gd,7,1,Gd,Attchd,RFn,2,647,8,2007,228500,279
50,57.0,7558,Crawfor,1.5Fin,6,6,1928,BrkFace,Stone,None,0.0,BrkTil,TA,Unf,896,Gd,1913,0,1,3,TA,9,1,TA,Detchd,Unf,2,342,3,2009,177000,0
60,85.0,11103,CollgCr,2Story,7,5,2006,VinylSd,VinylSd,None,0.0,PConc,Gd,Unf,728,Ex,1456,0,2,3,Gd,8,1,TA,Attchd,Fin,2,440,7,2007,155835,0
30,50.0,6000,OldTown,1Story,4,4,1920,MetalSd,MetalSd,None,0.0,PConc,TA,ALQ,960,Gd,960,0,1,2,Fa,5,0,none,Detchd,Unf,1,308,7,2007,108500,168
20,90.4186046511628,20781,NWAmes,1Story,7,7,1968,BrkFace,HdBoard,None,0.0,CBlock,TA,BLQ,1568,TA,2156,0,2,3,TA,9,1,Gd,Attchd,RFn,2,508,6,2006,262500,80
20,93.0,15306,Timber,1Story,8,5,2006,VinylSd,VinylSd,Stone,100.0,PConc,Ex,GLQ,1732,Ex,1776,1,2,3,Gd,7,1,Gd,Attchd,Fin,3,712,5,2007,283463,0
20,90.4186046511628,16196,SawyerW,1Story,7,5,1998,VinylSd,VinylSd,None,0.0,PConc,Gd,GLQ,1482,Ex,1494,1,2,3,Gd,5,1,Fa,Attchd,RFn,2,514,8,2007,215000,427
70,50.0,5250,OldTown,2Story,8,5,1872,MetalSd,MetalSd,None,0.0,BrkTil,TA,LwQ,684,Fa,2358,0,2,4,TA,8,0,none,none,none,0,0,12,2008,122000,74
90,91.0,11643,NAmes,2Story,5,5,1969,MetalSd,MetalSd,BrkFace,368.0,CBlock,TA,LwQ,1248,TA,2634,1,2,6,TA,12,0,none,Detchd,Unf,4,968,8,2009,200000,0
60,70.0,9247,NAmes,2Story,6,6,1962,HdBoard,HdBoard,BrkFace,318.0,CBlock,TA,Rec,858,Ex,1716,0,1,4,TA,8,1,Gd,Attchd,Fin,2,490,3,2008,171000,204
50,50.0,6000,BrkSide,1.5Fin,6,9,1937,MetalSd,MetalSd,None,0.0,BrkTil,TA,Unf,698,TA,1176,0,1,2,TA,4,0,none,Detchd,Unf,2,624,7,2009,134900,210
50,56.0,14720,NoRidge,1.5Fin,8,5,1995,VinylSd,VinylSd,BrkFace,579.0,PConc,Gd,GLQ,2033,Ex,3238,1,2,4,Gd,9,1,Ex,Attchd,Fin,3,666,3,2010,410000,369
60,90.4186046511628,10316,CollgCr,2Story,7,5,2000,VinylSd,VinylSd,None,0.0,PConc,Gd,GLQ,992,Ex,1865,1,2,3,Gd,7,1,TA,Attchd,RFn,3,839,6,2008,235000,184
80,102.0,10192,NWAmes,SLvl,7,6,1968,MetalSd,MetalSd,BrkFace,143.0,CBlock,TA,Unf,570,Gd,1920,0,3,4,Gd,8,1,TA,Attchd,RFn,2,487,9,2006,170000,98
20,90.4186046511628,9477,NAmes,1Story,5,5,1966,HdBoard,HdBoard,BrkFace,65.0,CBlock,TA,Rec,864,TA,892,0,1,3,TA,5,0,none,Attchd,RFn,1,264,10,2008,110000,0
20,90.4186046511628,12537,NAmes,1Story,5,6,1971,VinylSd,VinylSd,None,0.0,CBlock,TA,GLQ,1078,Ex,1078,1,1,3,TA,6,1,Fa,Attchd,Fin,2,500,4,2010,149900,0
160,90.4186046511628,2117,Somerst,2Story,6,5,2000,MetalSd,MetalSd,BrkFace,216.0,PConc,Gd,GLQ,756,Ex,1573,0,2,3,Gd,5,0,none,Detchd,Unf,2,440,6,2010,177500,32
20,129.0,16737,NridgHt,1Story,9,5,2004,VinylSd,VinylSd,BrkFace,66.0,PConc,Ex,GLQ,1980,Ex,1980,1,2,3,Ex,8,1,Gd,Attchd,Fin,3,770,9,2006,315000,239
70,51.0,9842,SWISU,2Story,5,6,1921,MetalSd,Wd Sdng,None,0.0,BrkTil,TA,Unf,612,Ex,2601,0,3,4,TA,8,0,none,BuiltIn,RFn,2,621,5,2008,189000,484
20,124.0,16158,StoneBr,1Story,7,5,2005,VinylSd,VinylSd,Stone,16.0,PConc,Ex,ALQ,1530,Ex,1530,1,2,3,Gd,7,1,Gd,Attchd,Fin,2,430,6,2009,260000,204
50,90.4186046511628,12513,NAmes,1.5Fin,4,4,1920,VinylSd,VinylSd,None,0.0,BrkTil,TA,Unf,715,Gd,1738,0,2,4,TA,7,1,Gd,Attchd,Unf,1,368,6,2009,104900,55
60,73.0,8499,Gilbert,2Story,6,5,2006,VinylSd,VinylSd,None,0.0,PConc,Gd,Unf,616,Ex,1412,0,2,3,Gd,6,1,Gd,BuiltIn,Fin,2,432,3,2007,156932,36
160,30.0,3180,Somerst,2Story,7,5,2005,MetalSd,MetalSd,None,0.0,PConc,Gd,Unf,600,Ex,1200,0,2,2,Gd,4,0,none,Detchd,RFn,2,480,4,2006,144152,166
60,90.4186046511628,7500,Somerst,2Story,7,5,2000,VinylSd,VinylSd,None,0.0,PConc,Gd,GLQ,814,Ex,1674,1,2,3,Gd,7,0,none,Attchd,RFn,2,663,1,2010,216000,96
60,68.0,9179,CollgCr,2Story,7,5,1999,VinylSd,VinylSd,BrkFace,158.0,PConc,Gd,GLQ,873,Ex,1790,1,2,3,Gd,7,0,none,Attchd,RFn,2,588,6,2008,193000,88
160,41.0,2665,MeadowV,2Story,5,6,1977,CemntBd,CmentBd,None,0.0,PConc,TA,ALQ,757,Ex,1475,0,2,4,TA,6,1,TA,Attchd,RFn,1,336,7,2006,127000,130
120,90.4186046511628,4435,CollgCr,1Story,6,5,2003,VinylSd,VinylSd,BrkFace,170.0,PConc,Gd,GLQ,848,Ex,848,1,1,1,Gd,4,0,none,Attchd,Fin,2,420,6,2009,144000,140
20,48.0,10635,CollgCr,1Story,8,5,2003,VinylSd,VinylSd,BrkFace,171.0,PConc,Gd,BLQ,1657,Ex,1668,1,2,3,Gd,8,1,TA,Attchd,Fin,2,502,5,2010,232000,262
50,90.0,5400,OldTown,1.5Fin,4,6,1920,CBlock,CBlock,None,0.0,PConc,TA,ALQ,840,Ex,1374,0,1,2,TA,6,0,none,Detchd,Fin,1,338,10,2009,105000,198
80,80.0,9600,NAmes,SLvl,6,6,1955,AsbShng,AsbShng,None,0.0,CBlock,TA,BLQ,992,Gd,1661,1,1,3,Gd,8,1,TA,BuiltIn,RFn,1,377,10,2008,165500,206
60,75.0,9750,CollgCr,2Story,7,6,1998,VinylSd,VinylSd,None,0.0,PConc,Gd,GLQ,1108,Ex,2097,1,2,3,Gd,8,1,TA,Detchd,RFn,2,583,6,2006,274300,423
20,90.4186046511628,11400,NoRidge,1Story,10,5,2001,VinylSd,VinylSd,BrkFace,705.0,PConc,Ex,GLQ,2633,Ex,2633,1,2,2,Ex,8,2,Gd,Attchd,RFn,3,804,3,2007,466500,454
60,85.0,10625,Somerst,2Story,7,5,2005,CemntBd,CmentBd,None,0.0,PConc,Gd,Unf,1026,Ex,1958,0,2,3,Gd,9,1,Gd,Attchd,Fin,3,936,7,2008,250000,364
20,89.0,10991,Timber,1Story,8,5,2007,VinylSd,VinylSd,BrkFace,80.0,PConc,Gd,Unf,1571,Ex,1571,0,2,3,Gd,7,1,Gd,Attchd,Fin,3,722,12,2007,239000,136
30,52.0,6292,SWISU,1Story,6,5,1930,Wd Sdng,Wd Sdng,None,0.0,BrkTil,Gd,Rec,768,TA,790,0,1,2,TA,4,0,none,Detchd,Unf,1,160,4,2008,91000,141
50,60.0,10998,Edwards,1.5Fin,5,5,1941,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,LwQ,984,Ex,1604,0,2,3,TA,6,0,none,Detchd,Unf,2,660,7,2009,117000,68
160,21.0,1953,BrDale,2Story,6,5,1973,HdBoard,HdBoard,BrkFace,408.0,CBlock,TA,BLQ,483,TA,987,0,1,2,TA,5,0,none,Detchd,Unf,1,264,6,2006,83000,72
30,45.0,8212,Edwards,1Story,3,3,1914,Stucco,Stucco,None,0.0,BrkTil,TA,Rec,864,TA,864,1,1,2,TA,5,0,none,Detchd,Unf,1,200,6,2010,58500,96
20,90.4186046511628,12925,NAmes,1Story,6,7,1970,BrkFace,Plywood,None,0.0,CBlock,TA,BLQ,1205,Ex,2117,0,2,4,TA,7,2,Gd,Attchd,Fin,2,550,5,2008,237500,42
70,60.0,7200,OldTown,2Story,7,7,1920,Wd Sdng,Wd Sdng,None,0.0,BrkTil,Fa,Unf,596,Ex,1762,1,1,4,Gd,8,0,none,Detchd,Unf,2,576,10,2006,157000,257
